record_id,date,service,shift,patients_accueillis,personnel_present,actes_realises,temps_attente_moy_min,duree_moyenne_prise_en_charge_min,taux_occupation_lits_pct,satisfaction_patient_pct,cout_service_mad,revenu_service_mad,nb_incidents,nb_absences_personnel,productivite_actes_par_personne,statut_service,marge_service_mad
HOSP-03043,2026-04-24,Consultation,Nuit,257.0,12.0,175.0,58.8,65.2,105.47,78.79,7931.31,61038.96,0,0,14.58,Normal,53107.65
HOSP-03044,2026-02-24,Laboratoire,Après-midi,215.0,24.0,288.0,32.6,53.6,99.99,82.99,29984.0,20285.9,0,0,12.0,Saturé,-9698.099999999999
HOSP-03045,2026-01-30,Cardiologie,Nuit,132.0,,155.0,74.4,54.6,83.73,74.66,11129.56,60198.64,1,0,31.0,Normal,49069.08
HOSP-03046,2026-01-03,Pédiatrie,Après-midi,164.0,20.0,169.0,68.0,42.1,80.18,83.84,31408.3,37110.98,1,2,8.45,Normal,5702.680000000004
HOSP-03047,2026-01-29,Bloc opératoire,Nuit,65.0,15.0,44.0,43.3,74.3,92.72,63.38,37645.49,24785.79,0,0,2.93,Normal,-12859.699999999997
HOSP-03048,2026-01-27,Urgences,Nuit,201.0,12.0,226.0,50.0,55.6,89.84,83.86,26176.73,85969.6,1,0,18.83,Normal,59792.87000000001
HOSP-03049,2026-02-22,Urgences,Nuit,74.0,14.0,68.0,79.9,49.3,85.38,76.05,31111.58,38425.06,3,2,4.86,Normal,7313.479999999996
HOSP-03050,2026-06-26,Laboratoire,Nuit,253.0,42.0,235.0,44.5,53.2,51.93,60.15,20756.03,48284.71,0,1,5.6,Normal,27528.68
HOSP-03051,2026-05-23,Médecine interne,Après-midi,151.0,9.0,104.0,52.4,46.2,69.2,99.0,40927.35,74894.16,1,1,11.56,Normal,33966.810000000005
HOSP-03052,2026-03-14,Médecine interne,Nuit,259.0,38.0,268.0,42.9,42.7,61.95,73.97,16724.72,67909.67,1,1,7.05,Normal,51184.95
HOSP-03053,2026-01-22,Consultation,Matin,228.0,24.0,250.0,45.5,39.3,98.56,87.3,55269.06,36122.4,0,0,10.42,Normal,-19146.659999999996
HOSP-03054,2026-02-05,Radiologie,Après-midi,143.0,19.0,93.0,56.0,71.6,84.51,83.31,36795.7,82129.5,0,0,4.89,Saturé,45333.8
HOSP-03055,2026-01-19,Laboratoire,Après-midi,154.0,5.0,113.0,123.7,40.7,103.45,63.82,18539.7,26519.53,1,0,22.6,Saturé,7979.829999999998
HOSP-03056,2026-01-20,Urgences,Après-midi,106.0,15.0,125.0,4.9,61.5,82.2,80.69,58968.44,9959.44,0,0,8.33,Normal,-49009.0
HOSP-03057,2026-05-25,Médecine interne,Après-midi,150.0,9.0,163.0,51.1,26.3,87.08,78.35,28109.64,14266.55,1,3,18.11,Normal,-13843.09
HOSP-03058,2026-03-25,Bloc opératoire,Matin,172.0,20.0,125.0,54.1,41.0,92.86,82.97,4841.41,54049.25,1,1,6.25,Critique,49207.84
HOSP-03059,2026-01-29,Cardiologie,Nuit,248.0,11.0,250.0,57.7,32.2,66.74,81.05,9046.09,8281.13,0,0,22.73,Normal,-764.960000000001
HOSP-03060,2026-06-24,Cardiologie,Matin,235.0,8.0,165.0,44.6,56.2,70.5,75.39,36425.47,64409.48,1,1,20.62,Sous tension,27984.010000000002
HOSP-03061,2026-02-26,Consultation,Nuit,243.0,39.0,312.0,65.1,81.7,68.8,78.31,34950.98,36558.73,3,1,8.0,Saturé,1607.75
HOSP-03062,2026-06-08,Laboratoire,Matin,230.0,4.0,204.0,146.7,66.1,57.82,80.42,30445.19,63262.96,2,1,51.0,Saturé,32817.770000000004
HOSP-03063,2026-01-04,Pédiatrie,Après-midi,36.0,39.0,44.0,60.6,53.5,87.38,82.13,41544.38,85387.05,0,1,1.13,Normal,43842.670000000006
HOSP-03064,2026-05-28,Pédiatrie,Après-midi,189.0,20.0,213.0,50.3,49.9,85.34,77.11,37765.82,64330.27,0,1,10.65,Normal,26564.449999999997
HOSP-03065,2026-02-06,Consultation,Après-midi,112.0,25.0,114.0,51.9,66.8,69.02,78.02,27800.33,81130.59,1,1,4.56,Saturé,53330.259999999995
HOSP-03066,2026-06-18,Cardiologie,Nuit,20.0,9.0,14.0,59.2,50.4,89.78,60.34,67577.7,62504.07,0,1,1.56,Sous tension,-5073.629999999997
HOSP-03067,2026-06-23,Pédiatrie,Matin,248.0,8.0,286.0,84.8,84.9,95.66,93.03,45968.08,40607.73,1,1,35.75,Normal,-5360.3499999999985
HOSP-03068,2026-04-06,Pédiatrie,Matin,241.0,38.0,256.0,59.6,29.1,70.23,75.76,56254.47,44955.95,0,0,6.74,Sous tension,-11298.520000000004
HOSP-03069,2026-04-29,Radiologie,Après-midi,240.0,16.0,176.0,57.8,70.3,103.58,69.3,55752.78,6574.47,1,0,11.0,Saturé,-49178.31
HOSP-03070,2026-06-22,Urgences,Matin,114.0,17.0,81.0,37.1,83.6,85.68,81.79,43846.22,52379.29,0,0,4.76,Saturé,8533.07
HOSP-03071,2026-06-13,Pédiatrie,Nuit,111.0,13.0,135.0,52.6,49.4,50.59,86.77,55441.38,73769.09,1,2,10.38,Normal,18327.71
HOSP-03072,2026-02-09,Radiologie,Nuit,191.0,20.0,236.0,62.3,64.9,70.93,98.12,64721.11,84122.77,0,0,11.8,Normal,19401.660000000003
HOSP-03073,2026-02-03,Médecine interne,Nuit,25.0,3.0,31.0,53.5,93.3,74.73,93.49,51796.32,60101.33,1,1,10.33,Normal,8305.010000000002
HOSP-03074,2026-05-18,Bloc opératoire,Matin,19.0,43.0,23.0,45.0,73.9,79.48,74.8,67123.6,32586.3,0,0,0.53,Saturé,-34537.3
HOSP-03075,2026-03-15,Médecine interne,Après-midi,104.0,7.0,132.0,58.3,55.8,64.05,79.17,45345.24,27564.38,0,0,18.86,Normal,-17780.859999999997
HOSP-03076,2026-03-06,Radiologie,Matin,66.0,6.0,53.0,38.1,79.7,80.83,84.34,21014.49,78739.72,0,2,8.83,Saturé,57725.229999999996
HOSP-03077,2026-02-11,Médecine interne,Matin,143.0,17.0,186.0,63.6,55.8,101.69,77.01,62624.69,78152.13,1,1,10.94,Sous tension,15527.440000000002
HOSP-03078,2026-01-16,Radiologie,Nuit,107.0,24.0,140.0,3.6,13.1,47.63,79.62,67704.01,46088.5,0,1,5.83,Normal,-21615.509999999995
HOSP-03079,2026-01-26,Bloc opératoire,Matin,99.0,17.0,94.0,39.1,79.6,102.58,80.58,21642.84,35839.31,0,1,5.53,Normal,14196.469999999998
HOSP-03080,2026-06-24,Cardiologie,Après-midi,238.0,24.0,183.0,30.0,61.8,82.42,81.48,7648.87,70068.73,1,0,7.62,Normal,62419.85999999999
HOSP-03081,2026-06-23,Cardiologie,Matin,78.0,25.0,70.0,14.6,53.6,60.92,86.96,52462.49,13406.24,0,1,2.8,Normal,-39056.25
HOSP-03082,2026-04-20,Consultation,Après-midi,95.0,39.0,90.0,33.1,75.1,48.31,77.3,51592.02,6830.02,1,0,2.31,Normal,-44762.0
HOSP-03083,2026-02-23,Radiologie,Après-midi,70.0,20.0,83.0,23.1,37.4,51.42,68.96,12744.94,49245.32,0,1,4.15,Normal,36500.38
HOSP-03084,2026-06-03,Consultation,Nuit,66.0,17.0,51.0,57.0,48.9,78.94,68.72,9083.01,82635.17,1,1,3.0,Normal,73552.16
HOSP-03085,2026-04-18,Cardiologie,Après-midi,,44.0,287.0,82.4,34.2,,82.67,49766.23,22765.27,0,0,6.52,Critique,-27000.960000000003
HOSP-03086,2026-05-28,Radiologie,Matin,227.0,33.0,167.0,43.0,71.8,98.16,86.22,46018.26,46597.82,0,1,5.06,Normal,579.5599999999977
HOSP-03087,2026-02-16,Laboratoire,Nuit,183.0,27.0,164.0,47.0,44.0,90.09,78.13,22340.01,41618.78,0,0,6.07,Normal,19278.77
HOSP-03088,2026-02-25,Radiologie,Après-midi,152.0,41.0,108.0,41.6,36.5,96.51,84.73,22764.44,42270.07,0,3,2.63,Saturé,19505.63
HOSP-03089,2026-05-04,Cardiologie,Après-midi,154.0,31.0,102.0,44.6,89.8,78.93,76.61,63130.79,25802.83,0,1,3.29,Saturé,-37327.96
HOSP-03090,2026-05-22,Laboratoire,Matin,131.0,38.0,111.0,58.0,51.7,94.63,71.46,42633.32,91377.31,1,0,2.92,Normal,48743.99
HOSP-03091,2026-05-01,Cardiologie,Matin,162.0,14.0,117.0,61.7,75.9,60.62,72.43,64337.85,27962.52,0,2,8.36,Normal,-36375.33
HOSP-03092,2026-05-15,Cardiologie,Après-midi,20.0,21.0,18.0,5.9,68.1,102.58,99.0,38325.45,48818.95,0,1,0.86,Normal,10493.5
HOSP-03093,2026-04-13,Radiologie,Après-midi,214.0,41.0,157.0,43.0,30.6,96.39,63.37,56976.16,35048.13,0,1,3.83,Normal,-21928.030000000006
HOSP-03094,2026-04-11,Urgences,Nuit,257.0,42.0,211.0,1.0,57.7,46.87,84.78,44730.2,87559.4,0,0,5.02,Normal,42829.2
HOSP-03095,2026-05-09,Médecine interne,Après-midi,23.0,31.0,19.0,37.6,28.9,64.88,74.51,17852.87,62544.12,0,1,0.61,Normal,44691.25
HOSP-03096,2026-03-18,Cardiologie,Nuit,214.0,29.0,245.0,21.9,70.3,66.01,79.35,32564.38,87837.65,1,0,8.45,Sous tension,55273.26999999999
HOSP-03097,2026-04-08,Laboratoire,Matin,174.0,44.0,150.0,51.4,52.5,93.29,93.11,35582.57,38417.56,0,1,3.41,Sous tension,2834.989999999998
HOSP-03098,2026-06-11,Consultation,Après-midi,142.0,23.0,188.0,37.0,39.2,66.35,84.26,6937.1,34151.39,1,1,8.17,Normal,27214.29
HOSP-03099,2026-02-05,Urgences,Matin,181.0,39.0,151.0,33.6,72.6,65.99,67.46,42553.59,42798.4,0,0,3.87,Saturé,244.81000000000495
HOSP-03100,2026-04-10,Laboratoire,Nuit,83.0,17.0,59.0,65.5,70.3,73.58,76.32,23933.95,57599.88,0,3,3.47,Normal,33665.92999999999
HOSP-03101,2026-02-06,Consultation,Nuit,166.0,13.0,140.0,38.5,68.0,102.81,67.98,40664.17,58825.09,1,0,10.77,Normal,18160.92
HOSP-03102,2026-03-01,Pédiatrie,Nuit,77.0,41.0,61.0,65.1,55.8,59.18,79.83,63685.68,24873.84,1,0,1.49,Sous tension,-38811.84
HOSP-03103,2026-01-30,Cardiologie,Nuit,226.0,20.0,177.0,33.6,79.3,77.66,66.65,26962.55,42880.46,0,2,8.85,Normal,15917.91
HOSP-03104,2026-05-28,Urgences,Nuit,87.0,33.0,106.0,27.8,25.7,68.7,74.79,20469.69,29522.7,1,1,3.21,Sous tension,9053.010000000002
HOSP-03105,2026-05-12,Urgences,Nuit,66.0,35.0,83.0,33.0,63.5,58.38,90.81,35443.3,14374.46,1,2,2.37,Saturé,-21068.840000000004
HOSP-03106,2026-02-14,Radiologie,Nuit,58.0,9.0,74.0,71.3,24.4,72.47,80.23,56370.48,22023.77,0,1,8.22,Saturé,-34346.71000000001
HOSP-03107,2026-06-14,Radiologie,Matin,111.0,43.0,128.0,39.2,77.6,62.66,67.34,,69942.49,1,0,2.98,Saturé,40915.04000000001
HOSP-03108,2026-04-13,Médecine interne,Après-midi,211.0,23.0,268.0,39.7,55.3,55.52,75.48,61379.67,34734.25,0,0,11.65,Normal,-26645.42
HOSP-03109,2026-01-08,Laboratoire,Après-midi,145.0,22.0,138.0,49.3,56.6,68.52,82.26,52834.56,17482.83,0,1,6.27,Sous tension,-35351.729999999996
HOSP-03110,2026-03-28,Médecine interne,Après-midi,74.0,32.0,62.0,20.1,43.6,67.04,71.78,14121.43,71018.61,1,0,1.94,Normal,56897.18
HOSP-03111,2026-03-18,Bloc opératoire,Matin,142.0,19.0,172.0,61.4,99.0,98.81,68.28,55871.37,9107.68,0,0,9.05,Critique,-46763.69
HOSP-03112,2026-05-01,Consultation,Nuit,121.0,12.0,158.0,17.6,55.8,63.51,69.45,47227.81,31808.9,0,2,13.17,Saturé,-15418.909999999996
HOSP-03113,2026-02-09,Consultation,Matin,97.0,23.0,114.0,54.9,43.5,66.38,76.34,35119.54,50791.65,0,0,4.96,Saturé,15672.11
HOSP-03114,2026-02-06,Cardiologie,Nuit,99.0,43.0,67.0,55.1,62.0,58.23,73.16,14656.13,40701.12,0,0,1.56,Sous tension,26044.990000000005
HOSP-03115,2026-04-05,Consultation,Matin,240.0,24.0,274.0,41.6,75.2,96.0,85.89,57393.64,72004.25,0,2,11.42,Normal,14610.61
HOSP-03116,2026-04-12,Urgences,Nuit,241.0,32.0,179.0,23.6,49.9,94.38,99.0,25439.41,44656.91,0,1,5.59,Sous tension,19217.500000000004
HOSP-03117,2026-02-16,Bloc opératoire,Matin,173.0,20.0,196.0,35.3,74.7,87.32,65.2,,16530.83,0,1,9.8,Normal,5533.360000000002
HOSP-03118,2026-02-15,Radiologie,Nuit,104.0,31.0,90.0,1.0,85.2,92.43,83.79,15909.35,89054.62,1,0,2.9,Saturé,73145.26999999999
HOSP-03119,2026-05-14,Urgences,Après-midi,154.0,27.0,111.0,27.2,57.9,65.34,94.77,37862.04,40349.19,0,1,4.11,Normal,2487.1500000000015
HOSP-03120,2026-01-19,Radiologie,Matin,91.0,11.0,100.0,50.5,30.3,74.7,86.35,46574.07,73764.83,0,1,9.09,Normal,27190.760000000002
HOSP-03121,2026-03-01,Laboratoire,Matin,131.0,5.0,106.0,90.1,48.0,82.5,68.31,45214.08,74984.23,1,1,21.2,Sous tension,29770.149999999994
HOSP-03122,2026-06-12,Cardiologie,Nuit,169.0,32.0,170.0,14.8,,77.47,91.55,14607.47,20448.4,1,0,5.31,Critique,5840.930000000002
HOSP-03123,2026-04-06,Pédiatrie,Après-midi,252.0,14.0,319.0,68.4,44.4,47.67,77.27,12557.08,8473.89,1,3,22.79,Normal,-4083.1900000000005
HOSP-03124,2026-05-09,Médecine interne,Matin,104.0,4.0,128.0,81.5,49.9,48.49,70.83,52681.36,59465.04,2,0,32.0,Normal,6783.68
HOSP-03125,2026-02-13,Pédiatrie,Matin,116.0,42.0,126.0,38.0,46.9,102.49,90.76,28298.74,63818.5,0,1,3.0,Normal,35519.759999999995
HOSP-03126,2026-05-07,Médecine interne,Nuit,128.0,12.0,134.0,79.4,84.5,72.8,66.23,47542.94,75420.01,1,1,11.17,Saturé,27877.069999999992
HOSP-03127,2026-03-05,Médecine interne,Matin,25.0,13.0,29.0,13.8,44.3,52.15,71.55,32894.83,91631.61,0,0,2.23,Critique,58736.78
HOSP-03128,2026-06-29,Urgences,Matin,170.0,15.0,202.0,30.7,58.2,65.3,76.43,54012.63,82200.91,0,0,13.47,Normal,28188.280000000006
HOSP-03129,2026-06-02,Radiologie,Nuit,123.0,9.0,108.0,59.9,19.4,73.01,65.6,58492.63,71850.65,0,0,12.0,Normal,13358.019999999997
HOSP-03130,2026-01-28,Médecine interne,Après-midi,147.0,40.0,198.0,61.4,20.0,92.49,90.22,51634.29,36503.04,0,2,4.95,Normal,-15131.25
HOSP-03131,2026-03-30,Urgences,Après-midi,166.0,30.0,157.0,57.1,62.3,72.35,65.15,39978.08,41412.19,0,0,5.23,Normal,1434.1100000000006
HOSP-03132,2026-06-22,Radiologie,Matin,,39.0,114.0,50.8,40.0,105.16,80.81,15234.57,90242.52,0,1,2.92,Normal,75007.95000000001
HOSP-03133,2026-05-23,Urgences,Après-midi,195.0,21.0,161.0,62.0,35.8,70.91,88.48,64990.9,38707.91,1,0,7.67,Normal,-26282.989999999998
HOSP-03134,2026-06-17,Consultation,Nuit,105.0,11.0,96.0,64.3,47.3,63.8,88.56,61929.91,81722.75,0,0,8.73,Normal,19792.839999999997
HOSP-03135,2026-02-05,Bloc opératoire,Après-midi,191.0,31.0,196.0,85.1,46.8,48.92,78.15,18260.37,69150.37,0,0,6.32,Critique,50890.0
HOSP-03136,2026-02-18,Laboratoire,Nuit,110.0,38.0,98.0,1.0,73.5,91.43,86.78,31991.76,81615.12,1,0,2.58,Normal,49623.36
HOSP-03137,2026-05-18,Consultation,Matin,151.0,43.0,124.0,47.6,28.5,48.82,79.45,57798.5,16148.38,2,1,2.88,Normal,-41650.12
HOSP-03138,2026-02-06,Pédiatrie,Matin,197.0,5.0,222.0,76.9,47.4,49.91,84.2,32004.25,26384.27,0,0,44.4,Normal,-5619.98
HOSP-03139,2026-03-19,Radiologie,Matin,126.0,16.0,125.0,36.2,54.9,76.27,89.74,61113.52,20629.17,0,2,7.81,Saturé,-40484.35
HOSP-03140,2026-05-21,Médecine interne,Après-midi,223.0,4.0,231.0,118.8,93.0,70.83,83.47,16430.19,62916.59,0,1,57.75,Normal,46486.399999999994
HOSP-03141,2026-01-14,Médecine interne,Matin,81.0,4.0,91.0,82.1,51.7,72.54,98.98,43123.55,63570.5,0,0,22.75,Saturé,20446.949999999997
HOSP-03142,2026-01-16,Radiologie,Nuit,167.0,3.0,180.0,111.2,8.5,79.84,87.37,29874.99,52731.76,1,1,60.0,Normal,22856.77
HOSP-03143,2026-05-12,Urgences,Nuit,70.0,14.0,62.0,36.3,60.7,97.92,66.91,25865.29,22116.6,1,2,4.43,Normal,-3748.6900000000023
HOSP-03144,2026-02-06,Laboratoire,Nuit,166.0,39.0,117.0,34.5,70.5,79.2,91.63,21753.99,7927.19,0,1,3.0,Normal,-13826.800000000003
HOSP-03145,2026-04-24,Laboratoire,Nuit,58.0,16.0,52.0,42.4,34.9,99.51,75.28,21774.49,87353.52,1,1,3.25,Normal,65579.03
HOSP-03146,2026-05-09,Pédiatrie,Après-midi,196.0,37.0,262.0,64.3,41.1,85.56,72.66,5408.53,47897.24,0,3,7.08,Normal,42488.71
HOSP-03147,2026-03-05,Bloc opératoire,Matin,128.0,31.0,116.0,29.6,84.6,50.32,82.44,51759.83,63302.64,0,0,3.74,Sous tension,11542.809999999998
HOSP-03148,2026-02-19,Radiologie,Nuit,84.0,38.0,108.0,8.6,52.1,48.62,78.12,5993.67,15602.36,1,1,2.84,Critique,9608.69
HOSP-03149,2026-03-31,Cardiologie,Après-midi,16.0,,11.0,5.9,64.3,73.27,67.39,53806.47,73535.92,1,0,0.31,Critique,19729.449999999997
HOSP-03150,2026-02-25,Cardiologie,Nuit,44.0,5.0,56.0,40.1,48.0,102.99,79.82,61475.7,69452.63,0,0,11.2,Normal,7976.930000000008
HOSP-03151,2026-04-02,Laboratoire,Nuit,18.0,25.0,24.0,34.3,71.1,57.94,70.48,60375.7,28070.84,0,3,0.96,Normal,-32304.859999999997
HOSP-03152,2026-02-21,Bloc opératoire,Nuit,120.0,7.0,100.0,57.6,56.7,94.72,70.43,36714.3,41983.31,1,1,14.29,Normal,5269.009999999995
HOSP-03153,2026-04-08,Bloc opératoire,Après-midi,222.0,17.0,270.0,112.9,70.9,66.43,75.98,8197.47,80915.56,1,0,15.88,Normal,72718.09
HOSP-03154,2026-01-04,Urgences,Nuit,225.0,18.0,264.0,69.7,62.2,81.6,74.85,52853.98,46986.65,1,1,14.67,Normal,-5867.330000000002
HOSP-03155,2026-05-31,Médecine interne,Matin,149.0,17.0,115.0,75.6,23.8,55.67,91.35,49893.46,84723.75,1,1,6.76,Normal,34830.29
HOSP-03156,2026-04-23,Laboratoire,Après-midi,214.0,37.0,148.0,89.9,31.7,54.97,88.62,39968.82,9755.64,1,0,4.0,Sous tension,-30213.18
HOSP-03157,2026-02-07,Laboratoire,Matin,206.0,28.0,224.0,24.6,48.7,85.13,83.33,19429.49,42491.05,0,0,8.0,Normal,23061.56
HOSP-03158,2026-03-02,Bloc opératoire,Nuit,81.0,20.0,61.0,52.0,62.0,94.36,75.49,41581.28,45023.3,1,0,3.05,Normal,3442.020000000004
HOSP-03159,2026-06-29,Bloc opératoire,Matin,33.0,4.0,32.0,31.4,59.2,77.18,71.53,15598.89,73934.85,1,1,8.0,Normal,58335.96000000001
HOSP-03160,2026-04-10,Bloc opératoire,Après-midi,134.0,6.0,101.0,87.5,47.0,64.51,77.02,42978.47,7311.25,0,1,16.83,Normal,-35667.22
HOSP-03161,2026-01-03,Cardiologie,Nuit,24.0,5.0,31.0,45.5,57.6,52.25,81.9,36298.95,93212.48,1,0,6.2,Normal,56913.53
HOSP-03162,2026-01-02,Pédiatrie,Matin,118.0,35.0,142.0,33.1,72.4,52.95,74.49,42082.2,60551.42,0,1,4.06,Sous tension,18469.22
HOSP-03163,2026-03-03,Médecine interne,Nuit,168.0,28.0,220.0,30.2,62.5,92.31,69.75,51324.18,5420.67,0,0,7.86,Normal,-45903.51
HOSP-03164,2026-04-06,Cardiologie,Après-midi,225.0,27.0,245.0,71.2,55.9,61.04,93.84,34171.35,40424.57,1,2,9.07,Normal,6253.220000000001
HOSP-03165,2026-01-23,Bloc opératoire,Matin,19.0,31.0,24.0,95.4,78.4,62.48,70.83,42484.78,18785.9,0,0,0.77,Normal,-23698.879999999997
HOSP-03166,2026-05-20,Consultation,Matin,229.0,44.0,280.0,41.3,62.4,52.5,85.77,3586.39,43100.75,1,1,6.36,Normal,39514.36
HOSP-03167,2026-01-25,Cardiologie,Matin,167.0,22.0,168.0,43.6,56.6,75.88,71.74,13145.34,50175.38,1,0,7.64,Normal,37030.03999999999
HOSP-03168,2026-04-18,Pédiatrie,Après-midi,189.0,25.0,194.0,51.1,79.0,103.19,61.76,43869.81,71637.05,0,0,7.76,Normal,27767.240000000005
HOSP-03169,2026-02-10,Bloc opératoire,Après-midi,80.0,16.0,66.0,43.4,48.5,45.3,87.7,5757.41,48313.41,0,0,4.12,Sous tension,42556.0
HOSP-03170,2026-01-23,Laboratoire,Matin,148.0,31.0,171.0,53.1,60.4,68.74,76.39,32494.32,60921.97,0,1,5.52,Normal,28427.65
HOSP-03171,2026-01-27,Cardiologie,Matin,210.0,18.0,151.0,70.3,96.7,100.71,72.81,24064.79,45579.71,0,0,8.39,Normal,21514.92
HOSP-03172,2026-06-07,Laboratoire,Après-midi,198.0,43.0,160.0,45.7,24.3,58.02,70.75,7599.82,56461.71,0,2,3.72,Normal,48861.89
HOSP-03173,2026-03-01,Cardiologie,Nuit,126.0,6.0,142.0,67.7,35.8,74.62,72.5,7396.26,31525.61,0,0,23.67,Normal,24129.35
HOSP-03174,2026-06-02,Cardiologie,Après-midi,74.0,43.0,81.0,32.3,59.4,51.92,73.85,59678.41,16292.65,0,0,1.88,Sous tension,-43385.76
HOSP-03175,2026-04-01,Radiologie,Nuit,216.0,10.0,222.0,94.7,63.5,87.8,70.86,51216.84,20486.58,1,3,22.2,Saturé,-30730.259999999995
HOSP-03176,2026-02-22,Pédiatrie,Nuit,79.0,29.0,79.0,46.6,58.3,103.89,69.5,30385.71,91555.26,0,0,2.72,Normal,61169.549999999996
HOSP-03177,2026-04-26,Radiologie,Après-midi,252.0,31.0,297.0,22.1,49.4,66.45,76.34,30536.01,83660.32,0,1,9.58,Saturé,53124.31000000001
HOSP-03178,2026-04-24,Laboratoire,Nuit,233.0,24.0,177.0,76.4,27.2,81.9,85.31,55123.46,78635.31,0,0,7.38,Saturé,23511.85
HOSP-03179,2026-04-26,Cardiologie,Nuit,217.0,4.0,193.0,100.3,41.9,75.91,85.31,63098.95,52641.96,0,0,48.25,Normal,-10456.989999999998
HOSP-03180,2026-03-14,Pédiatrie,Matin,27.0,14.0,31.0,60.7,37.4,52.64,50.46,39340.02,55603.69,0,2,2.21,Sous tension,16263.670000000006
HOSP-03181,2026-03-17,Consultation,Nuit,33.0,8.0,36.0,44.1,55.2,85.55,69.5,65315.65,36878.1,0,0,4.5,Normal,-28437.550000000003
HOSP-03182,2026-05-05,Médecine interne,Nuit,215.0,19.0,276.0,47.9,,56.09,93.46,22299.73,57945.35,1,2,14.53,Critique,35645.619999999995
HOSP-03183,2026-03-07,Urgences,Après-midi,217.0,44.0,173.0,36.0,58.3,47.98,76.67,6590.46,22122.24,0,0,3.93,Saturé,15531.780000000002
HOSP-03184,2026-03-27,Médecine interne,Matin,36.0,32.0,35.0,30.6,86.5,70.75,88.44,4851.2,39767.44,0,0,1.09,Sous tension,34916.240000000005
HOSP-03185,2026-01-17,Cardiologie,Après-midi,97.0,35.0,100.0,52.9,58.7,53.88,62.74,11488.98,68464.61,0,0,2.86,Sous tension,56975.630000000005
HOSP-03186,2026-04-09,Cardiologie,Après-midi,157.0,7.0,146.0,101.4,54.9,56.77,76.44,46896.47,53185.53,1,0,20.86,Normal,6289.059999999998
HOSP-03187,2026-03-25,Médecine interne,Matin,186.0,19.0,230.0,20.6,34.2,69.16,65.2,55532.67,64180.14,1,0,12.11,Sous tension,8647.470000000001
HOSP-03188,2026-06-14,Consultation,Après-midi,45.0,15.0,30.0,65.5,61.3,54.86,77.42,42585.42,87001.55,1,0,2.0,Normal,44416.130000000005
HOSP-03189,2026-02-07,Cardiologie,Après-midi,219.0,18.0,182.0,27.9,58.9,98.49,80.93,52442.25,71092.72,0,0,10.11,Normal,18650.47
HOSP-03190,2026-01-09,Bloc opératoire,Après-midi,78.0,37.0,90.0,39.7,49.8,45.5,67.26,7808.21,22727.36,0,0,2.43,Normal,14919.150000000001
HOSP-03191,2026-04-19,Consultation,Après-midi,213.0,39.0,147.0,33.1,56.0,64.83,86.78,41981.62,70356.94,0,0,3.77,Normal,28375.32
HOSP-03192,2026-04-13,Radiologie,Après-midi,166.0,22.0,163.0,53.3,69.8,85.71,76.44,64794.08,25606.98,0,1,7.41,Sous tension,-39187.100000000006
HOSP-03193,2026-04-04,Cardiologie,Nuit,96.0,15.0,70.0,54.8,60.3,87.35,92.54,33554.03,93514.49,0,2,4.67,Normal,59960.46000000001
HOSP-03194,2026-04-28,Bloc opératoire,Après-midi,254.0,9.0,289.0,117.1,74.6,47.7,82.72,41339.48,55771.22,0,3,32.11,Normal,14431.739999999998
HOSP-03195,2026-05-31,Pédiatrie,Matin,53.0,26.0,55.0,28.5,93.6,91.74,67.58,49784.13,4439.76,2,2,2.12,Sous tension,-45344.369999999995
HOSP-03196,2026-04-21,Bloc opératoire,Matin,82.0,27.0,93.0,1.0,18.5,82.68,86.04,12915.36,69512.34,0,1,3.44,Normal,56596.979999999996
HOSP-03197,2026-02-17,Urgences,Après-midi,235.0,17.0,298.0,75.2,52.2,85.61,72.88,45197.5,34680.72,2,2,17.53,Sous tension,-10516.779999999999
HOSP-03198,2026-04-18,Consultation,Nuit,142.0,28.0,111.0,46.5,,53.8,80.78,24686.38,43794.48,0,0,3.96,Normal,19108.100000000002
HOSP-03199,2026-04-11,Bloc opératoire,Après-midi,222.0,16.0,231.0,41.0,76.1,81.05,95.04,29704.02,31955.12,2,1,14.44,Normal,2251.0999999999985
HOSP-03200,2026-04-27,Radiologie,Nuit,118.0,24.0,128.0,47.6,33.6,56.15,88.92,67112.89,61990.29,1,0,5.33,Normal,-5122.5999999999985
HOSP-02081,2026-05-29,Bloc opératoire,Après-midi,166.0,30.0,138.0,74.1,32.1,85.02,94.58,59726.51,71832.82,0,1,4.6,Saturé,12106.310000000005
HOSP-00530,2026-01-20,Urgences,Matin,126.0,8.0,92.0,61.2,82.4,101.41,89.14,67190.71,59638.52,1,0,11.5,Saturé,-7552.19000000001
HOSP-02123,2026-01-26,Radiologie,Matin,191.0,25.0,147.0,57.3,82.8,48.77,84.56,42850.02,11628.3,0,0,5.88,Critique,-31221.719999999998
HOSP-01894,2026-06-24,Pédiatrie,Après-midi,81.0,40.0,67.0,30.3,31.4,,81.1,67926.71,69711.76,2,0,1.68,Normal,1785.0499999999884
HOSP-00374,2026-03-30,Laboratoire,Nuit,82.0,31.0,109.0,22.2,36.4,67.95,85.45,60922.35,32699.05,1,0,3.52,Saturé,-28223.3
HOSP-01318,2026-06-24,Cardiologie,Matin,79.0,4.0,89.0,36.6,75.8,59.11,94.1,38845.03,83930.3,0,2,22.25,Normal,45085.270000000004
